"maximumDepthInMeters"	"magnification"	"foto"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"locationID"	"fieldNumber"	"taxonRank"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"add"	"lifeStage"	"identificationRemarks"	"organismRemarks"	"organismScope"	"occurrenceRemarks"
30	60	"'+"	"MR"	30	"cells/l"	"Amphidinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	4516.32	3	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	225.82	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Amphidoma acuminata"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"							
30	10		"MR"	30	"cells/l"	"Tripos arcticus"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	214.45	1	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	10.72	"Niskin bottle"	"phytoplankton"	"Ceratium arcticum"						
30	60		"MR"	30	"cells/l"	"Dinophysis"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	58.22	2	0.03435838437859519	"l"	"present"	"verified"	221	321.61	50	1000	1	2.91	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Gonyaulax gracilis"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	3010.88	2	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	150.54	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	22581.6	15	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	1129.08	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	9032.64	6	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	451.63	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Gyrodinium"	"sp. cf. G. wulffii"	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"	"Gyrodinium sp. cf G. wulffii"						
30	60	"'+"	"MR"	30	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	3010.88	2	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	150.54	"Niskin bottle"	"phytoplankton"		"krasnal"					
30	60		"MR"	30	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	22581.6	15	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	1129.08	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. <10um"						
30	60		"MR"	30	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	48174.07	32	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	2408.7	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
30	60		"MR"	30	"cells/l"	"Gyrodinium flagellare"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"							
30	10		"MR"	30	"cells/l"	"Gyrodinium fusiforme"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	857.79	4	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	42.89	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Gyrodinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"		"czarownica"					
30	60		"MR"	30	"cells/l"	"Heterocapsa arctica"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	4516.32	3	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	225.82	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Micracanthodinium claytonii"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	3010.88	2	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	150.54	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Prorocentrum cordatum"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	10538.08	7	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	526.9	"Niskin bottle"	"phytoplankton"	"Prorocentrum minimum"						
30	60		"MR"	30	"cells/l"	"Protoperidinium brevipes"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"							
30	60	"'+"	"MR"	30	"cells/l"	"Protoperidinium"	"sp. cf. P. depressum"	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"							
30	10	"'+"	"MR"	30	"cells/l"	"Protoperidinium"	"sp. 1"	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	857.79	4	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	42.89	"Niskin bottle"	"phytoplankton"	"Protoperidinium sp.1"						
30	10		"MR"	30	"cells/l"	"Protoperidinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	214.45	1	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	10.72	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Scrippsiella"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"							
30	60	"'+"	"MR"	30	"cells/l"	"Alexandrium"	"sp. cf. A. minutum"	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"		"Thecate dinophyceae 10-20um"					
30	60		"MR"	30	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	77734.16	50	0.0006432178687126205	"l"	"present"	"verified"	214	16635.11	50	1000	1	3886.71	"Niskin bottle"	"phytoplankton"	"Fagellates"						
30	60		"MR"	30	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	6021.76	4	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	301.09	"Niskin bottle"	"phytoplankton"	"Bifagellates"						
30	60		"MR"	30	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	24087.04	16	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	1204.35	"Niskin bottle"	"phytoplankton"	"Fagellates"						
30	60		"MR"	30	"cells/l"	"Algirosphaera robusta"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	4516.32	3	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	225.82	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	4516.32	3	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	225.82	"Niskin bottle"	"phytoplankton"		"flagella form"					
30	60		"MR"	30	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	12043.52	8	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	602.18	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Coccolithophora"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	7527.2	5	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	376.36	"Niskin bottle"	"phytoplankton"	"Coccolithophores"	"kwiatek"					
30	60		"MR"	30	"cells/l"	"Pyramimonas nansenii"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	7527.2	5	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	376.36	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Acanthostomella norvegica"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	1505.44	1	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	75.27	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Lohmanniella oviformis"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	3010.88	2	0.0006642577055396688	"l"	"present"	"verified"	221	16635.11	50	1000	1	150.54	"Niskin bottle"	"phytoplankton"							
30	60		"MR"	30	"cells/l"	"Mesodinium rubrum"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	174.66	6	0.03435838437859519	"l"	"present"	"verified"	221	321.61	50	1000	1	8.73	"Niskin bottle"	"phytoplankton"							
30	10		"MR"	30	"cells/l"	"Parafavella obtusangula"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	214.45	1	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	10.72	"Niskin bottle"	"phytoplankton"							
30	10		"MR"	30	"cells/l"	"Ptychocylis obtusa"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	214.45	1	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	10.72	"Niskin bottle"	"phytoplankton"							
30	10		"MR"	30	"cells/l"	"Strobilidium conicum"		2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	214.45	1	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	10.72	"Niskin bottle"	"phytoplankton"		"pochewka"					
30	10	"'+"	"MR"	30	"cells/l"	"Tintinnus"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-109"	"species"	"Occurrence"	428.89	2	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	21.44	"Niskin bottle"	"phytoplankton"							
30	10	"'+"	"MR"	30	"cells/l"	"Ciliophora"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	214.45	1	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	10.72	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 20-30um"						
30	10	"'+"	"MR"	30	"cells/l"	"Ciliophora"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-109"		"Occurrence"	643.34	3	0.004664034078542334	"l"	"present"	"verified"	30	321.61	50	1000	1	32.17	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 30-40um"						
25	60		"MR"	25	"cells/l"	"Attheya septentrionalis"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	12554.8	6	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	627.74	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Ceratoneis closterium"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	252.29	2	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	12.61	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Chaetoceros convolutus"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	504.58	4	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	25.23	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Chaetoceros convolutus f. trisetosa"		2016	"MOSJ2016"	"R9"	"PHT-110"	"form"	"Occurrence"	252.29	2	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	12.61	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Chaetoceros decipiens"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	2270.61	18	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	113.53	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Chaetoceros"	"sp. Ch. cf. diadema"	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	2901.34	23	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	145.07	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Chaetoceros"	"sp. cf. Ch. socialis"	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	504.58	4	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	25.23	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Chaetoceros"	"sp. 1"	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	31707.47	69	0.0021765492366530893	"l"	"present"	"verified"	14	321.61	50	1000	1	1585.37	"Niskin bottle"	"phytoplankton"	"Chaetoceros sp.1"	"Ch cf. debilis/diadema"					
25	10		"MR"	25	"cells/l"	"Chaetoceros"	"sp. 2"	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	6980.92	51	0.007306986723049656	"l"	"present"	"verified"	47	321.61	50	1000	1	349.05	"Niskin bottle"	"phytoplankton"	"Chaetoceros sp.2"	"hm Ch convolutus/concavic."					
25	10		"MR"	25	"cells/l"	"Chaetoceros"	"sp. 3"	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	2270.61	18	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	113.53	"Niskin bottle"	"phytoplankton"	"Chaetoceros sp.3"						
25	10		"MR"	25	"cells/l"	"Chaetoceros"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	1009.16	8	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	50.46	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Conticriba"	"sp. cf. C. weissflogii"	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"	"Contricibra"						
25	10		"MR"	25	"cells/l"	"Corethron hystrix"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	252.29	2	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	12.61	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Rhizosolenia hebetata"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	7237.58	54	0.007462454525667734	"l"	"present"	"verified"	48	321.61	50	1000	1	361.88	"Niskin bottle"	"phytoplankton"		"bad shape"					
25	60		"MR"	25	"cells/l"	"Dinobryon balticum"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Cryptomonas"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	14647.27	7	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	732.36	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Leucocryptos marina"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	4184.93	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.25	"Niskin bottle"	"phytoplankton"							
25	60	"'+"	"MR"	25	"cells/l"	"Plagioselmis prolonga"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	58589.07	28	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	2929.45	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Teleaulax"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Cryptophyceae"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	4184.93	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.25	"Niskin bottle"	"phytoplankton"	"Cryptophyceae indet. 3-7um"						
25	60		"MR"	25	"cells/l"	"Cryptophyceae"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	10462.33	5	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	523.12	"Niskin bottle"	"phytoplankton"	"Cryptophyceae indet. 7-10um"						
25	60		"MR"	25	"cells/l"	"Amphidinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	4184.93	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.25	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Dinophysis"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Gonyaulax gracilis"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	29294.53	14	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1464.73	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Gymnodinium galeatum"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	27202.07	13	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1360.1	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Gymnodinium gracilentum"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	8369.87	4	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	418.49	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Gymnodinium"	"sp. cf. G. simplex"	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. cf G. simplex"						
25	60		"MR"	25	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	4184.93	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.25	"Niskin bottle"	"phytoplankton"		"krasnal"					
25	60		"MR"	25	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	16739.73	8	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	836.99	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. <10um"						
25	60		"MR"	25	"cells/l"	"Gymnodinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	33479.47	16	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1673.97	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"						
25	60		"MR"	25	"cells/l"	"Gyrodinium flagellare"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Gyrodinium fusiforme"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	1009.16	8	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	50.46	"Niskin bottle"	"phytoplankton"							
25	60	"'+"	"MR"	25	"cells/l"	"Gyrodinium pepo"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"		"z dziubkiem"					
25	10		"MR"	25	"cells/l"	"Gyrodinium"	"sp. cf. G. spirale"	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	252.29	2	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	12.61	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Gyrodinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	4184.93	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.25	"Niskin bottle"	"phytoplankton"	"Gyrodinium sp. 20-30um"						
25	60		"MR"	25	"cells/l"	"Heterocapsa arctica"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	4184.93	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.25	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Micracanthodinium claytonii"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Prorocentrum cordatum"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	8369.87	4	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	418.49	"Niskin bottle"	"phytoplankton"	"Prorocentrum minimum"						
25	10		"MR"	25	"cells/l"	"Protoperidinium bipes"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	6523.57	1	0.00015329023973992357	"l"	"present"	"verified"	51	16635.11	50	1000	1	326.18	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Protoperidinium pallidum"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	126.15	1	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	6.31	"Niskin bottle"	"phytoplankton"		"ufo"					
25	10		"MR"	25	"cells/l"	"Protoperidinium"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	252.29	2	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	12.61	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	174925.9	51	0.00029155202460338404	"l"	"present"	"verified"	97	16635.11	50	1000	1	8746.29	"Niskin bottle"	"phytoplankton"	"Fagellates"						
25	60		"MR"	25	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	4184.93	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.25	"Niskin bottle"	"phytoplankton"	"Bifagellates"						
25	60		"MR"	25	"cells/l"	"Eukaryota incertae sedis"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	39756.87	19	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1987.84	"Niskin bottle"	"phytoplankton"	"Fagellates"						
25	60		"MR"	25	"cells/l"	"Algirosphaera robusta"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	2092.47	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.62	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	12554.8	6	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	627.74	"Niskin bottle"	"phytoplankton"		"flagella form"					
25	60		"MR"	25	"cells/l"	"Phaeocystis pouchetii"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	4184.93	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.25	"Niskin bottle"	"phytoplankton"							
25	60	"'+"	"MR"	25	"cells/l"	"Coccolithophora"	"indet."	2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	33479.47	16	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1673.97	"Niskin bottle"	"phytoplankton"	"Coccolithophores"	"kwiatek"					
25	60		"MR"	25	"cells/l"	"Pyramimonas nansenii"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	10462.33	5	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	523.12	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Olisthodiscus"	"sp."	2016	"MOSJ2016"	"R9"	"PHT-110"	"species"	"Occurrence"	8369.87	4	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	418.49	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Acanthostomella norvegica"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	252.29	2	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	12.61	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Leegaardiella sol"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	126.15	1	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	6.31	"Niskin bottle"	"phytoplankton"							
25	10		"MR"	25	"cells/l"	"Lohmanniella oviformis"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	126.15	1	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	6.31	"Niskin bottle"	"phytoplankton"							
25	60		"MR"	25	"cells/l"	"Mesodinium rubrum"		2016	"MOSJ2016"	"R9"	"PHT-110"		"Occurrence"	40.46	1	0.02471938061627437	"l"	"present"	"verified"	159	321.61	50	1000	1	2.02	"Niskin bottle"	"phytoplankton"							
