"maximumDepthInMeters"	"magnification"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"locationID"	"fieldNumber"	"taxonRank"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"add"	"lifeStage"	"identificationRemarks"	"foto"
5	60	"AT"	5	"cells/l"	"Oxyrrhis"	"sp."	2017	"GlacierFront2017"	"Kb7"	"PHT-036"	"species"	"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Gymnodinium simplex"		2017	"GlacierFront2017"	"Kb7"	"PHT-036"		"Occurrence"	15526.1026666667	14	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	776.305133333333	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Leucocryptos marina"		2017	"GlacierFront2017"	"Kb7"	"PHT-036"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Algirosphaera robusta"		2017	"GlacierFront2017"	"Kb7"	"PHT-036"		"Occurrence"	2218.01466666667	2	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	110.900733333333	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Gonyaulax gracilis"		2017	"GlacierFront2017"	"Kb7"	"PHT-036"		"Occurrence"	4436.02933333333	4	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	221.801466666667	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Chrysophyceae"	"indet."	2017	"GlacierFront2017"	"Kb7"	"PHT-036"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"cyst"		
5	60	"AT"	5	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2017	"GlacierFront2017"	"Kb7"	"PHT-036"	"species"	"Occurrence"	4436.02933333333	4	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	221.801466666667	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Gymnodinium galeatum"		2017	"GlacierFront2017"	"Kb7"	"PHT-036"		"Occurrence"	3327.022	3	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	166.3511	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Tintinnopsis"	"sp."	2017	"GlacierFront2017"	"Kb7"	"PHT-036"	"species"	"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"		"aglutinating"			
5	60	"AT"	5	"cells/l"	"Phaeocystis pouchetii"		2017	"GlacierFront2017"	"Kb7"	"PHT-036"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Prorocentrum cordatum"		2017	"GlacierFront2017"	"KpM1"	"PHT-013"		"Occurrence"	831.7555	1	0.0012022763901170476	"l"	"present"	"verified"	400	16635.11	50	1000	1	41.587775	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Leucocryptos marina"		2017	"GlacierFront2017"	"KpM1"	"PHT-013"		"Occurrence"	831.7555	1	0.0012022763901170476	"l"	"present"	"verified"	400	16635.11	50	1000	1	41.587775	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Gymnodinium simplex"		2017	"GlacierFront2017"	"KpM1"	"PHT-013"		"Occurrence"	1663.511	2	0.0012022763901170476	"l"	"present"	"verified"	400	16635.11	50	1000	1	83.17555	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Dinophyceae"	"indet."	2017	"GlacierFront2017"	"KpM1"	"PHT-013"		"Occurrence"	831.7555	1	0.0012022763901170476	"l"	"present"	"verified"	400	16635.11	50	1000	1	41.587775	"Niskin bottle"	"phytoplankton"	"Dinophycean"	"„złote”"	"cyst"		
10	60	"AT"	10	"cells/l"	"Eukaryota incertae sedis"	"indet."	2017	"GlacierFront2017"	"KpM1"	"PHT-013"		"Occurrence"	1663.511	2	0.0012022763901170476	"l"	"present"	"verified"	400	16635.11	50	1000	1	83.17555	"Niskin bottle"	"phytoplankton"	"Flagellates"				
1	60	"AT"	1	"cells/l"	"Eutreptiella"	"sp."	2017	"GlacierFront2017"	"CpS1"	"PHT-031"	"species"	"Occurrence"	134154.112903226	50	0.00037270568093628477	"l"	"present"	"verified"	124	16635.11	50	1000	1	6707.70564516129	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Cryptomonas"	"sp."	2017	"GlacierFront2017"	"CpS1"	"PHT-031"	"species"	"Occurrence"	8926.15658536585	11	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	446.307829268293	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Eukaryota incertae sedis"	"indet."	2017	"GlacierFront2017"	"CpS1"	"PHT-031"		"Occurrence"	8114.68780487805	10	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	405.734390243902	"Niskin bottle"	"phytoplankton"	"Flagellates"				
1	60	"AT"	1	"cells/l"	"Pyramimonas"	"sp."	2017	"GlacierFront2017"	"CpS1"	"PHT-031"	"species"	"Occurrence"	23532.5946341463	29	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	1176.62973170732	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Gymnodinium simplex"		2017	"GlacierFront2017"	"CpS1"	"PHT-031"		"Occurrence"	3245.87512195122	4	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	162.293756097561	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Gymnodinium galeatum"		2017	"GlacierFront2017"	"CpS1"	"PHT-031"		"Occurrence"	811.468780487805	1	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	40.5734390243902	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Prorocentrum cordatum"		2017	"GlacierFront2017"	"CpS1"	"PHT-031"		"Occurrence"	3245.87512195122	4	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	162.293756097561	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2017	"GlacierFront2017"	"CpS1"	"PHT-031"	"species"	"Occurrence"	3245.87512195122	4	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	162.293756097561	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Chrysophyceae"	"indet."	2017	"GlacierFront2017"	"CpS1"	"PHT-031"		"Occurrence"	811.468780487805	1	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	40.5734390243902	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"cyst"		
1	60	"AT"	1	"cells/l"	"Cylindrotheca closterium"		2017	"GlacierFront2017"	"CpS1"	"PHT-031"		"Occurrence"	811.468780487805	1	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	40.5734390243902	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Eukaryota incertae sedis"	"indet."	2017	"GlacierFront2017"	"CpS1"	"PHT-031"		"Occurrence"	2434.40634146341	3	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	121.720317073171	"Niskin bottle"	"phytoplankton"	"Flagellates"				
1	60	"AT"	1	"cells/l"	"Chrysophyceae"	"indet."	2017	"GlacierFront2017"	"CpS1"	"PHT-031"		"Occurrence"	1622.93756097561	2	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	81.1468780487805	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"cyst"		
1	60	"AT"	1	"cells/l"	"Gonyaulax gracilis"		2017	"GlacierFront2017"	"CpS1"	"PHT-031"		"Occurrence"	811.468780487805	1	0.0012323332998699736	"l"	"present"	"verified"	410	16635.11	50	1000	1	40.5734390243902	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Chrysophyceae"	"indet."	2017	"GlacierFront2017"	"KpM5"	"PHT-002"		"Occurrence"	2482.85223880597	3	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	124.142611940299	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"cyst"		
10	60	"AT"	10	"cells/l"	"Gymnodinium"	"sp."	2017	"GlacierFront2017"	"KpM5"	"PHT-002"	"species"	"Occurrence"	827.617412935323	1	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	41.3808706467662	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"				
10	60	"AT"	10	"cells/l"	"Eutreptiella"	"sp."	2017	"GlacierFront2017"	"KpM5"	"PHT-002"	"species"	"Occurrence"	11586.6437810945	14	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	579.332189054726	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Telonema"	"sp."	2017	"GlacierFront2017"	"KpM5"	"PHT-002"	"species"	"Occurrence"	827.617412935323	1	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	41.3808706467662	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Pyramimonas"	"sp."	2017	"GlacierFront2017"	"KpM5"	"PHT-002"	"species"	"Occurrence"	4965.70447761194	6	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	248.285223880597	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Eukaryota incertae sedis"	"indet."	2017	"GlacierFront2017"	"KpM5"	"PHT-002"		"Occurrence"	6620.93930348259	8	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	331.046965174129	"Niskin bottle"	"phytoplankton"	"Flagellates"				
10	60	"AT"	10	"cells/l"	"Oxyrrhis"	"sp."	2017	"GlacierFront2017"	"KpM5"	"PHT-002"	"species"	"Occurrence"	827.617412935323	1	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	41.3808706467662	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Lohmanniella oviformis"		2017	"GlacierFront2017"	"KpM5"	"PHT-002"		"Occurrence"	827.617412935323	1	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	41.3808706467662	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Dinophyceae"	"indet."	2017	"GlacierFront2017"	"KpM5"	"PHT-002"		"Occurrence"	827.617412935323	1	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	41.3808706467662	"Niskin bottle"	"phytoplankton"	"Dinophycean"	"10-20um"	"cyst"		
10	60	"AT"	10	"cells/l"	"Phalacroma rotundatum"		2017	"GlacierFront2017"	"KpM5"	"PHT-002"		"Occurrence"	827.617412935323	1	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	41.3808706467662	"Niskin bottle"	"phytoplankton"	"Dinophysis rotundata"				
10	60	"AT"	10	"cells/l"	"Prorocentrum cordatum"		2017	"GlacierFront2017"	"KpM5"	"PHT-002"		"Occurrence"	827.617412935323	1	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	41.3808706467662	"Niskin bottle"	"phytoplankton"					
10	60	"AT"	10	"cells/l"	"Dinophyceae"	"indet."	2017	"GlacierFront2017"	"KpM5"	"PHT-002"		"Occurrence"	827.617412935323	1	0.0012082877720676329	"l"	"present"	"verified"	402	16635.11	50	1000	1	41.3808706467662	"Niskin bottle"	"phytoplankton"	"Dinophycean"	"„złote”"	"cyst"		
1	60	"AT"	1	"cells/l"	"Eutreptiella"	"sp."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"	"species"	"Occurrence"	426541.282051282	50	0.00011722194803641215	"l"	"present"	"verified"	39	16635.11	50	1000	1	21327.0641025641	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Gymnodinium"	"sp."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"	"species"	"Occurrence"	9981.066	9	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	499.0533	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"				
1	60	"AT"	1	"cells/l"	"Pyramimonas"	"sp."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"	"species"	"Occurrence"	46578.308	42	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	2328.9154	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Eukaryota incertae sedis"	"indet."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"		"Occurrence"	3327.022	3	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	166.3511	"Niskin bottle"	"phytoplankton"	"Flagellates"				
1	60	"AT"	1	"cells/l"	"Chrysophyceae"	"indet."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"		"Occurrence"	3327.022	3	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	166.3511	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"cyst"		
1	60	"AT"	1	"cells/l"	"Gonyaulax gracilis"		2017	"GlacierFront2017"	"CpS2"	"PHT-032"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Tintinnopsis"	"sp."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"	"species"	"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"		"aglutinating"			
1	60	"AT"	1	"cells/l"	"Gymnodinium simplex"		2017	"GlacierFront2017"	"CpS2"	"PHT-032"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2017	"GlacierFront2017"	"CpS2"	"PHT-032"	"species"	"Occurrence"	4436.02933333333	4	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	221.801466666667	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2017	"GlacierFront2017"	"CpS2"	"PHT-032"	"species"	"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Prorocentrum cordatum"		2017	"GlacierFront2017"	"CpS2"	"PHT-032"		"Occurrence"	4436.02933333333	4	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	221.801466666667	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Dinophyceae"	"indet."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"Dinophycean"	"„złote”"	"cyst"		
1	60	"AT"	1	"cells/l"	"Eukaryota incertae sedis"	"indet."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"Flagellates"				
1	60	"AT"	1	"cells/l"	"Teleaulax"	"sp."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"	"species"	"Occurrence"	2218.01466666667	2	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	110.900733333333	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Gymnodinium"	"sp."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"	"species"	"Occurrence"	3327.022	3	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	166.3511	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 20-30um"				
1	60	"AT"	1	"cells/l"	"Gymnodinium galeatum"		2017	"GlacierFront2017"	"CpS2"	"PHT-032"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Leucocryptos marina"		2017	"GlacierFront2017"	"CpS2"	"PHT-032"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"					
1	60	"AT"	1	"cells/l"	"Oxyrrhis"	"sp."	2017	"GlacierFront2017"	"CpS2"	"PHT-032"	"species"	"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Pyramimonas"	"sp."	2017	"GlacierFront2017"	"CpS4"	"PHT-034"	"species"	"Occurrence"	34203.0299065421	33	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	1710.1514953271	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Eutreptiella"	"sp."	2017	"GlacierFront2017"	"CpS4"	"PHT-034"	"species"	"Occurrence"	396074.047619048	50	0.00012623902096229	"l"	"present"	"verified"	42	16635.11	50	1000	1	19803.7023809524	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2017	"GlacierFront2017"	"CpS4"	"PHT-034"		"Occurrence"	4145.82180685358	4	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	207.291090342679	"Niskin bottle"	"phytoplankton"	"Flagellates"				
5	60	"AT"	5	"cells/l"	"Cryptomonas"	"sp."	2017	"GlacierFront2017"	"CpS4"	"PHT-034"	"species"	"Occurrence"	1036.4554517134	1	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	51.8227725856698	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Olisthodiscus"	"sp."	2017	"GlacierFront2017"	"CpS4"	"PHT-034"	"species"	"Occurrence"	1036.4554517134	1	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	51.8227725856698	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Prorocentrum cordatum"		2017	"GlacierFront2017"	"CpS4"	"PHT-034"		"Occurrence"	2072.91090342679	2	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	103.64554517134	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Leucocryptos marina"		2017	"GlacierFront2017"	"CpS4"	"PHT-034"		"Occurrence"	1036.4554517134	1	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	51.8227725856698	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Eukaryota incertae sedis"		2017	"GlacierFront2017"	"CpS4"	"PHT-034"		"Occurrence"	1036.4554517134	1	0.0009648268030689307	"l"	"present"	"verified"	321	16635.11	50	1000	1	51.8227725856698	"Niskin bottle"	"phytoplankton"				"aff. Telonema sp. undefined"	
5	60	"AT"	5	"cells/l"	"Eutreptiella"	"sp."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"	"species"	"Occurrence"	616115.185185185	50	0.00008115365633290071	"l"	"present"	"verified"	27	16635.11	50	1000	1	30805.7592592593	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Gymnodinium"	"sp."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"	"species"	"Occurrence"	3119.083125	3	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	155.95415625	"Niskin bottle"	"phytoplankton"	"Gymnodinium sp. 10-20um"				
5	60	"AT"	5	"cells/l"	"Telonema"	"sp."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"	"species"	"Occurrence"	1039.694375	1	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	51.98471875	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Pyramimonas"	"sp."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"	"species"	"Occurrence"	536616.451612903	50	0.00009317642023407119	"l"	"present"	"verified"	31	16635.11	50	1000	1	26830.8225806452	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Gymnodinium galeatum"		2017	"GlacierFront2017"	"CpS5"	"PHT-035"		"Occurrence"	1039.694375	1	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	51.98471875	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Gymnodinium simplex"		2017	"GlacierFront2017"	"CpS5"	"PHT-035"		"Occurrence"	5198.471875	5	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	259.92359375	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Prorocentrum cordatum"		2017	"GlacierFront2017"	"CpS5"	"PHT-035"		"Occurrence"	7277.860625	7	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	363.89303125	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"		"Occurrence"	7277.860625	7	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	363.89303125	"Niskin bottle"	"phytoplankton"	"Flagellates"				
5	60	"AT"	5	"cells/l"	"Olisthodiscus"	"sp."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"	"species"	"Occurrence"	1039.694375	1	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	51.98471875	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Oxyrrhis"	"sp."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"	"species"	"Occurrence"	2079.38875	2	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Cryptomonas"	"sp."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"	"species"	"Occurrence"	2079.38875	2	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Eukaryota incertae sedis"	"indet."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"		"Occurrence"	2079.38875	2	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"	"Flagellates"				
5	60	"AT"	5	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2017	"GlacierFront2017"	"CpS5"	"PHT-035"	"species"	"Occurrence"	1039.694375	1	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	51.98471875	"Niskin bottle"	"phytoplankton"					
5	60	"AT"	5	"cells/l"	"Chrysophyceae"	"indet."	2017	"GlacierFront2017"	"CpS5"	"PHT-035"		"Occurrence"	2079.38875	2	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"cyst"		
5	60	"AT"	5	"cells/l"	"Gonyaulax gracilis"		2017	"GlacierFront2017"	"CpS5"	"PHT-035"		"Occurrence"	1039.694375	1	0.000961821112093638	"l"	"present"	"verified"	320	16635.11	50	1000	1	51.98471875	"Niskin bottle"	"phytoplankton"					
