"maximumDepthInMeters"	"magnification"	"identifiedBy"	"minimumDepthInMeters"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"previousIdentifications"	"lifeStage"	"taxonRank"	"add"	"foto"	"organismRemarks"	"organismScope"	"occurrenceRemarks"	"verbatimTaxon"	"col21"
50	60	"AT"	50	"cells/l"	"Coccolithales"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	10396.944	5	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	519.8471875	"Niskin bottle"	"phytoplankton"	"indet."	"Coccolithales indet. 6-10um"									
50	60	"AT"	50	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	14555.721	7	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	727.7860625	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
50	60	"AT"	50	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	20793.888	10	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	1039.694375	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
50	60	"AT"	50	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	16635.11	8	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	831.7555	"Niskin bottle"	"phytoplankton"											
50	60	"AT"	50	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	16635.11	8	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	831.7555	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"			"species"							
50	60	"AT"	50	"cells/l"	"Heterocapsa rotundata"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	4158.778	2	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	207.938875	"Niskin bottle"	"phytoplankton"											
50	60	"AT"	50	"cells/l"	"Leucocryptos marina"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	2079.389	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"											
50	60	"AT"	50	"cells/l"	"Lohmanniella oviformis"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	4158.778	2	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	207.938875	"Niskin bottle"	"phytoplankton"											
50	60	"AT"	50	"cells/l"	"Navicula transitans"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	2079.389	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"											
50	60	"AT"	50	"cells/l"	"Oxyrrhis"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	4158.778	2	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	207.938875	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
50	60	"AT"	50	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	64461.051	31	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	3223.0525625	"Niskin bottle"	"phytoplankton"					"bad shape"						
50	60	"AT"	50	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	20793.888	10	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	1039.694375	"Niskin bottle"	"phytoplankton"					"colony bad shape"						
50	60	"AT"	50	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	43667.164	21	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	2183.3581875	"Niskin bottle"	"phytoplankton"					"colony"						
50	60	"AT"	50	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	16635.11	8	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	831.7555	"Niskin bottle"	"phytoplankton"					"flagella form"						
50	60	"AT"	50	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	54064.108	26	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	2703.205375	"Niskin bottle"	"phytoplankton"											
50	60	"AT"	50	"cells/l"	"Pronoctiluca pelagica"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	2079.389	1	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	103.9694375	"Niskin bottle"	"phytoplankton"											
50	60	"AT"	50	"cells/l"	"Prorocentrum cordatum"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	6238.166	3	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	311.9083125	"Niskin bottle"	"phytoplankton"		"Prorocentrum minimum"									
50	60	"AT"	50	"cells/l"	"Pseudo-nitzschia granii"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	4158.778	2	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	207.938875	"Niskin bottle"	"phytoplankton"											
50	60	"AT"	50	"cells/l"	"Teleaulax"	2015	"N-ICE2015"	"Floe3"	"PHT-242"	"Occurrence"	6238.166	3	0.000480910556046819	"l"	"present"	"verified"	160	16635.11	50	1000	1	311.9083125	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
38	60	"AT"	38	"cells/l"	"Alexandrium"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
38	60	"AT"	38	"cells/l"	"Algirosphaera robusta"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Chaetoceros socialis"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	4176.178	3	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	208.808912133891	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Chrysochromulina"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
38	60	"AT"	38	"cells/l"	"Cryptophyceae"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	9744.416	7	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	487.22079497908	"Niskin bottle"	"phytoplankton"	"indet."										
38	60	"AT"	38	"cells/l"	"Emiliania huxleyi"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	4176.178	3	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	208.808912133891	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	4176.178	3	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	208.808912133891	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
38	60	"AT"	38	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	13920.594	10	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	696.029707112971	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
38	60	"AT"	38	"cells/l"	"Gonyaulax"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
38	60	"AT"	38	"cells/l"	"Gymnodinium galeatum"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	12528.535	9	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	626.426736401674	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	8352.356	6	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	417.617824267782	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"			"species"							
38	60	"AT"	38	"cells/l"	"Leucocryptos marina"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Lohmanniella oviformis"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	11136.475	8	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	556.823765690377	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Mesodinium rubrum"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Monosiga marina"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	6960.297	5	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	348.014853556485	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Oxyrrhis"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	4176.178	3	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	208.808912133891	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
38	60	"AT"	38	"cells/l"	"Parapedinella"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
38	60	"AT"	38	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	248285.224	50	0.00020138129534460545	"l"	"present"	"verified"	67	16635.11	50	1000	1	12414.2611940299	"Niskin bottle"	"phytoplankton"					"bad shape"						
38	60	"AT"	38	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1663511	50	0.00003005690975292619	"l"	"present"	"verified"	10	16635.11	50	1000	1	83175.55	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Prorocentrum cordatum"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"		"Prorocentrum minimum"									
38	60	"AT"	38	"cells/l"	"Pseudo-nitzschia"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	4176.178	3	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	208.808912133891	"Niskin bottle"	"phytoplankton"	"spp. delicatissima/pseudodelicatissima"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"species"							
38	60	"AT"	38	"cells/l"	"Pseudo-nitzschia granii"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	32017.367	23	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	1600.86832635983	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Pseudo-nitzschia seriata"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"											
38	60	"AT"	38	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	1392.059	1	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	69.6029707112971	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
38	60	"AT"	38	"cells/l"	"Teleaulax"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	9744.416	7	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	487.22079497908	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
38	60	"AT"	38	"cells/l"	"Thalassiosira"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	2784.119	2	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	139.205941422594	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
38	60	"AT"	38	"cells/l"	"Uronema marinum"	2015	"N-ICE2015"		"PHT-243"	"Occurrence"	5568.238	4	0.0007183601430949359	"l"	"present"	"verified"	239	16635.11	50	1000	1	278.411882845188	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Algirosphaera robusta"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	9663.549	7	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	483.177468879668	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Azadinium spinosum"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	1380.507	1	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	69.0253526970954	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Chaetoceros furcellatus"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	15185.578	11	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	759.27887966805	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Chaetoceros socialis"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	16566.085	12	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	828.304232365145	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Dinobryon"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	1380.507	1	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	69.0253526970954	"Niskin bottle"	"phytoplankton"	"sp."	"Dinobryon sp. statospores"	"statospores"	"species"							
25	60	"AT"	25	"cells/l"	"Cochlodinium"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	1380.507	1	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	69.0253526970954	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
25	60	"AT"	25	"cells/l"	"Cryptophyceae"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	6902.535	5	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	345.126763485477	"Niskin bottle"	"phytoplankton"	"indet."										
25	60	"AT"	25	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	28990.648	21	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	1449.532406639	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
25	60	"AT"	25	"cells/l"	"Fragilariopsis cylindrus"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	237644.429	50	0.00021039836827048332	"l"	"present"	"verified"	70	16635.11	50	1000	1	11882.2214285714	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Gonyaulax"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	2761.014	2	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	138.050705394191	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
25	60	"AT"	25	"cells/l"	"Gymnodinium simplex"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	1380.507	1	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	69.0253526970954	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	11044.056	8	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	552.202821576764	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	2761.014	2	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	138.050705394191	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"			"species"							
25	60	"AT"	25	"cells/l"	"Lohmanniella oviformis"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	4141.521	3	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	207.076058091286	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Monosiga marina"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	19327.099	14	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	966.354937759336	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Navicula transitans"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	2761.014	2	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	138.050705394191	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	437766.053	50	0.00011421625706111951	"l"	"present"	"verified"	38	16635.11	50	1000	1	21888.3026315789	"Niskin bottle"	"phytoplankton"					"bad shape"						
25	60	"AT"	25	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	4141.521	3	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	207.076058091286	"Niskin bottle"	"phytoplankton"					"flagella form"						
25	60	"AT"	25	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	231043.194	50	0.00021640975022106857	"l"	"present"	"verified"	72	16635.11	50	1000	1	11552.1597222222	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Prorocentrum cordatum"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	2761.014	2	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	138.050705394191	"Niskin bottle"	"phytoplankton"		"Prorocentrum minimum"									
25	60	"AT"	25	"cells/l"	"Pseudo-nitzschia granii"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	33132.169	24	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	1656.60846473029	"Niskin bottle"	"phytoplankton"											
25	60	"AT"	25	"cells/l"	"Pyramimonas"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	1380.507	1	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	69.0253526970954	"Niskin bottle"	"phytoplankton"	"sp."			"species"							
25	60	"AT"	25	"cells/l"	"Thalassiosira"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	4141.521	3	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	207.076058091286	"Niskin bottle"	"phytoplankton"	"spp. gravida/antarctica"	"Thalassiosira gravida/antarctica"		"species"							
25	60	"AT"	25	"cells/l"	"Thalassiosira nordenskioeldii"	2015	"N-ICE2015"		"PHT-244"	"Occurrence"	1380.507	1	0.0007243715250455212	"l"	"present"	"verified"	241	16635.11	50	1000	1	69.0253526970954	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Algirosphaera robusta"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	4941.122	3	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	247.056089108911	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Chaetoceros socialis"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	21411.528	13	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	1070.57638613861	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Coccolithales"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	3294.081	2	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	164.704059405941	"Niskin bottle"	"phytoplankton"	"indet."	"Coccolithales indet. 6-10um"									
15	60	"AT"	15	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	9882.244	6	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	494.112178217822	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
15	60	"AT"	15	"cells/l"	"Eukaryota incertae sedis"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	82352.03	50	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	4117.60148514852	"Niskin bottle"	"phytoplankton"	"indet."	"Flagellates"									
15	60	"AT"	15	"cells/l"	"Fragilariopsis cylindrus"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	65881.624	40	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	3294.08118811881	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Gonyaulax gracilis"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	3294.081	2	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	164.704059405941	"Niskin bottle"	"phytoplankton"		"Gonyaulax gracilis (aff. Poulin)"									
15	60	"AT"	15	"cells/l"	"Gymnodinium galeatum"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	1647.041	1	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	82.3520297029703	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Gymnodinium simplex"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	3294.081	2	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	164.704059405941	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Gymnodinium"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	1647.041	1	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	82.3520297029703	"Niskin bottle"	"phytoplankton"	"sp."	"Gymnodinium sp. 10-20um"		"species"							
15	60	"AT"	15	"cells/l"	"Gymnodinium arcticum"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	3294.081	2	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	164.704059405941	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Gymnodinium gracilentum"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	18117.447	11	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	905.872326732673	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Heterocapsa rotundata"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	3294.081	2	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	164.704059405941	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Heterocapsa"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	1647.041	1	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	82.3520297029703	"Niskin bottle"	"phytoplankton"	"sp. cf. H. niei"			"species"							
15	60	"AT"	15	"cells/l"	"Leucocryptos marina"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	1647.041	1	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	82.3520297029703	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Monosiga marina"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	41176.015	25	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	2058.80074257426	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Navicula transitans"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	1647.041	1	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	82.3520297029703	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	616115.185	50	0.00008115365633290071	"l"	"present"	"verified"	27	16635.11	50	1000	1	30805.7592592593	"Niskin bottle"	"phytoplankton"					"bad shape"						
15	60	"AT"	15	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	29646.731	18	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	1482.33653465347	"Niskin bottle"	"phytoplankton"					"colony bad shape"	"+"					
15	60	"AT"	15	"cells/l"	"Phaeocystis pouchetii"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	176969.255	50	0.0002825349516775062	"l"	"present"	"verified"	94	16635.11	50	1000	1	8848.46276595745	"Niskin bottle"	"phytoplankton"											
15	60	"AT"	15	"cells/l"	"Prorocentrum cordatum"	2015	"N-ICE2015"		"PHT-245"	"Occurrence"	3294.081	2	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	164.704059405941	"Niskin bottle"	"phytoplankton"		"Prorocentrum minimum"									
